scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
10440,9436.55,5,14.94,71,28.07,11,46.47,15,38.74,6,46.59,4,8.67,283.29,3999.76,2997.86,1024.82,500.34,131.03,341.33,3314.83,422.99,484.94,519.64,1819.45,83718.39112813429,26581.833999895123,21564.648189939824,6,True,True,True,True
10441,6375.34,8,45.74,77,40.69,5,20.31,4,11.89,4,21.3,3,27.0,230.07,2013.1,2214.25,585.21,310.26,98.19,631.51,2044.66,1298.8,952.72,1571.65,2219.03,86148.95075521061,31425.922555091503,26133.69316853037,6,True,True,True,True
10442,12638.92,12,19.69,80,39.04,12,8.03,5,41.96,6,33.24,2,44.54,260.94,1130.09,7828.46,1075.19,550.57,171.16,559.74,3107.66,1070.01,978.85,1965.58,864.12,55961.16018257728,27754.573430262066,20966.86388363255,9,True,True,True,True
10443,12187.12,2,37.53,87,11.99,9,24.84,19,23.18,6,37.18,4,13.11,176.91,2592.6,7043.03,1548.46,371.67,255.29,325.25,1070.87,758.41,392.57,1908.48,2113.98,48503.85750301622,27096.230205252272,21652.323518225498,5,True,True,True,True
10444,13396.65,11,9.13,121,22.17,6,15.91,3,35.88,7,17.87,1,25.4,327.56,2703.62,2087.78,1744.85,631.46,101.74,263.48,4079.27,749.76,238.34,2214.27,786.08,39770.13713685957,29256.67520056692,22860.35268030835,9,True,True,True,True
10445,4330.72,12,12.07,52,8.28,9,31.16,12,41.52,7,45.64,5,17.36,136.45,2725.67,8580.49,1801.85,326.65,254.97,190.47,3304.68,1239.47,947.63,2014.67,1511.94,204054.33753655985,31454.459422631226,24821.863340229967,5,True,True,True,True
10446,12328.84,2,28.64,76,21.29,2,36.97,15,44.73,2,18.1,1,31.96,273.2,1028.17,2730.22,1363.55,431.68,234.09,583.96,2363.61,1357.13,577.11,2058.93,746.13,55382.529120406754,31337.47641961665,28357.859408663488,8,True,True,True,True
10447,8212.92,9,10.15,72,49.36,12,23.15,6,40.39,7,33.33,3,25.36,259.77,1522.24,3949.99,1698.15,535.22,276.23,732.23,3135.28,887.18,847.25,2238.74,1096.8,85982.3470707654,28437.784675177467,21903.109600601936,5,True,True,True,True
10448,12572.19,8,40.82,109,44.02,11,38.76,19,34.37,9,33.72,5,12.34,81.2,4373.51,6977.33,1553.47,161.53,199.54,741.56,2142.79,850.04,609.11,1704.1,476.29,79293.749363383,27376.842445111324,20813.5120100128,8,True,True,True,True
10449,10392.67,7,18.29,91,36.54,6,33.15,11,22.27,9,39.84,3,13.86,115.42,4212.66,6096.68,977.01,133.89,197.29,220.15,1365.21,884.75,960.05,1792.98,624.36,69263.82821067664,28013.262303400872,21830.6989555428,6,True,True,True,True
10450,8146.16,2,32.31,73,20.34,3,14.24,18,17.65,8,47.79,1,12.31,314.01,2352.82,2000.01,961.11,256.65,175.36,466.69,2888.16,1453.22,495.02,662.92,920.24,61723.84629502727,45241.82574606866,46444.54964797129,10,True,True,True,True
10451,10110.42,8,47.94,85,26.0,11,48.93,6,14.48,10,10.54,2,12.77,243.11,2552.57,6224.91,639.59,143.17,144.02,331.38,905.51,686.61,937.46,796.52,1388.76,49884.7852603009,24646.48903516237,19586.92949554237,8,True,True,True,True
10452,9640.67,7,33.09,112,48.14,2,16.36,15,23.83,8,9.63,5,14.85,132.97,4505.02,3239.26,1882.51,209.46,253.03,629.61,3864.37,1478.0,292.85,2042.3,937.55,75927.80233892317,74600.92407530504,71474.74566381237,14,True,True,True,True
10453,11060.24,6,30.73,53,16.63,4,28.64,4,46.62,2,14.74,2,28.1,280.73,2580.3,5544.36,1665.99,197.15,84.09,256.06,1105.97,562.97,889.35,685.05,849.88,52292.49950416011,25359.5894139092,21002.77693647315,8,True,True,True,True
10454,11383.94,8,49.35,102,37.7,10,44.22,9,15.4,10,36.03,4,12.75,227.36,1835.79,7421.35,1009.14,194.21,54.66,342.7,4296.72,1204.07,772.39,1261.53,821.98,81253.45704753257,27663.13397401045,21395.81114299484,8,True,True,True,True
10455,8374.78,11,19.05,33,28.78,4,10.0,3,34.7,4,19.25,2,36.0,62.48,934.41,6711.78,1354.96,223.3,272.77,352.18,740.06,884.57,424.69,813.14,1765.14,50183.91938118345,29774.146487719303,26159.672509298733,9,True,True,True,True
10456,7711.53,8,16.04,94,42.99,6,30.94,9,28.55,4,31.08,2,22.2,76.03,3685.09,2650.37,1710.8,592.62,105.27,513.21,3614.55,581.74,513.47,2233.13,1340.74,100517.42883480266,29882.675733379623,24650.053982356483,5,True,True,True,True
10457,9637.91,9,39.83,84,23.32,9,26.21,19,25.54,9,49.1,3,38.13,133.77,748.62,3704.92,1899.32,282.14,205.84,207.31,3845.27,1354.35,248.36,1096.98,503.18,78087.7303367072,26029.496141205727,20875.36546141121,5,True,True,True,True
10458,5510.6,9,28.05,108,23.15,5,8.93,15,32.37,7,9.91,5,21.32,106.74,4074.18,4078.64,1426.07,188.54,96.6,133.21,3591.29,319.05,733.49,1954.14,609.9,94138.67213153758,39508.11396691083,36541.84692096112,5,True,True,True,True
10459,11142.18,2,9.33,119,33.0,11,42.04,18,37.81,5,25.22,5,26.61,318.16,3139.97,4766.8,409.6,642.7,265.6,236.5,1483.28,1517.9,583.24,1273.29,914.19,61364.81486720076,27212.51766133007,22620.13383939914,5,True,True,True,True
10460,6385.63,12,43.28,48,29.14,7,41.25,14,18.07,10,39.3,3,47.77,139.87,4548.1,6790.71,1875.35,503.05,203.95,352.02,1523.44,617.62,626.01,542.36,2198.86,145783.86699903605,31244.9767585346,25741.04877690072,6,True,True,True,True
10461,9099.8,5,19.77,27,44.49,11,34.38,4,24.46,9,13.64,5,15.12,234.44,3411.92,7541.52,1668.01,108.01,123.02,350.99,2530.88,1476.17,185.34,1749.67,2068.13,79001.93053184287,33670.42735387325,27545.79101048896,7,True,True,True,True
10462,13751.58,10,18.52,124,24.13,10,41.19,10,23.43,8,26.64,2,46.4,87.84,3643.84,6405.5,1782.18,650.35,172.75,209.5,3034.81,1294.95,407.1,1402.8,1883.69,62675.34186624474,28126.39162545357,21117.016918101628,6,True,True,True,True
10463,5395.14,11,26.88,100,48.33,6,18.98,10,39.53,5,45.31,3,24.08,258.29,4319.81,6408.47,816.18,481.11,114.4,317.61,2814.67,1243.19,762.23,2170.94,1758.69,173435.5236339504,40888.54266591883,35281.63818887168,6,True,True,True,True
10464,6256.14,10,37.79,98,13.39,7,46.98,13,32.03,9,44.93,3,48.85,337.71,3739.5,6586.87,1556.63,551.07,65.05,441.49,3121.59,309.47,720.6,1280.88,855.93,164585.63097675395,27773.339355504275,22923.184723353606,5,True,True,True,True
10465,4961.95,8,11.57,34,37.18,10,20.69,20,30.23,7,18.39,2,39.29,133.99,3278.83,4989.12,944.11,374.52,57.17,350.63,3223.22,688.76,274.56,1464.46,2070.05,114547.13670152242,33783.04078990682,29999.1758910249,7,True,True,True,True
10466,10759.99,2,28.34,89,32.89,6,16.01,7,36.81,5,19.33,5,22.06,324.89,2084.77,8293.24,1337.76,650.48,204.3,677.46,3657.01,1317.66,750.39,1376.83,1422.26,68893.76030761594,47025.76833744131,42932.45917468401,7,True,True,True,True
10467,6705.26,10,13.81,102,36.11,3,21.34,5,41.21,10,36.16,4,12.17,118.29,1133.98,2974.1,587.07,202.84,62.39,589.08,3969.89,695.21,978.53,1920.06,2234.01,85293.95493862987,28746.430727870546,22725.072162602788,9,True,True,True,True
10468,7562.42,7,28.29,123,26.36,4,34.29,6,15.68,10,16.86,2,42.45,284.78,3558.36,8052.42,900.01,488.18,254.38,544.46,4137.5,1075.95,374.33,1741.85,1188.34,104591.03616054944,36130.81387645586,31221.61168429737,6,True,True,True,True
10469,6935.04,10,47.13,92,45.76,9,41.94,18,13.89,10,42.21,3,24.82,183.02,750.23,8618.92,1365.06,271.51,83.51,701.85,1962.64,664.25,767.8,2020.81,565.66,97791.77908087564,25497.516704554768,20124.65755991376,7,True,True,True,True
10470,11861.29,10,12.44,118,22.45,7,27.79,13,48.02,8,35.96,2,26.62,213.32,4149.51,4830.54,1407.71,472.52,83.5,694.99,2652.55,1079.29,287.38,540.72,617.34,62436.42858177411,25498.1380652076,21046.16984543056,6,True,True,True,True
10471,9549.02,6,17.41,84,43.5,2,47.09,6,44.2,5,15.32,5,35.06,151.77,4197.78,2508.16,864.0,311.56,64.32,426.71,4044.77,665.27,714.75,959.71,1404.1,92904.114969565,62354.25608554549,60560.378605408776,18,True,True,True,True
10472,5458.09,2,16.25,125,20.64,5,40.12,5,24.08,2,35.71,3,10.81,286.46,4084.29,5937.32,1366.47,279.45,272.18,293.81,1893.14,1162.65,836.96,1854.92,1447.8,145573.16177458127,74045.0777789741,74737.70849537101,11,True,True,True,True
10473,3875.14,2,21.71,89,15.53,12,36.58,15,28.87,2,29.76,4,36.91,121.71,3506.22,7942.55,967.79,539.29,99.06,506.48,1457.82,1306.42,703.92,1743.29,368.96,176600.57080153064,368244.01320792985,368009.5128294284,28,True,True,True,True
10474,12119.35,2,41.11,96,22.55,7,20.17,15,11.33,7,36.45,4,35.25,252.66,775.1,5775.53,1503.1,655.34,182.17,160.21,3342.43,1400.79,506.36,2059.0,564.85,53732.97611439703,38455.60503227228,34556.91443901005,12,True,True,True,True
10475,8890.3,7,23.91,111,19.83,11,10.89,13,47.37,8,21.02,4,39.47,163.53,1333.29,2158.03,1550.89,371.45,174.2,731.44,3326.34,573.47,289.48,1320.75,561.21,65199.62294095332,24876.144815625263,19932.64829368473,5,True,True,True,True
10476,13261.52,10,40.23,71,19.11,10,26.07,4,45.14,2,44.41,4,9.27,281.28,2496.87,5587.95,1282.7,534.21,98.19,409.64,3789.12,1233.99,521.9,1068.06,1358.31,70524.10899141099,27990.8203435361,22181.515089868662,5,True,True,True,True
10478,5097.29,3,49.01,92,34.34,12,46.29,19,43.83,5,40.79,5,43.56,313.98,3790.38,6864.41,1470.67,563.39,86.39,676.76,2016.0,822.35,754.7,2231.4,1949.36,248268.50179059064,39572.27645264262,35369.90106273314,7,True,True,True,True
10479,13689.36,12,17.03,42,27.81,3,19.2,14,19.18,2,15.28,3,32.33,127.44,2213.84,2669.2,907.09,568.37,124.31,314.78,3912.81,1353.03,903.48,1701.85,690.1,34346.18657482863,29431.53175687625,24321.91160043937,9,True,True,True,True
10480,5026.38,12,25.69,43,49.56,7,38.76,6,21.42,9,49.09,2,28.16,313.25,2755.04,6441.32,594.1,218.39,52.07,289.68,2215.36,1324.62,983.1,917.52,2201.58,153132.90033286734,34725.44230822655,29903.996483228148,8,True,True,True,True
10481,6984.13,2,45.47,58,14.55,6,32.36,8,26.83,2,14.36,4,25.8,85.84,1140.38,8984.3,1089.45,383.05,61.54,566.38,2623.07,606.44,817.94,1110.95,1199.33,82030.68549983834,48084.34202017639,45271.09205723168,6,True,True,True,True
10482,4962.89,3,17.63,31,21.93,5,48.49,14,36.33,4,36.97,5,39.37,82.51,1583.4,2346.99,718.85,502.01,215.1,451.22,3509.11,1050.67,373.86,1253.56,1779.12,139081.22047313338,72299.71989875642,70928.10590760806,6,True,True,True,True
10483,9735.7,7,31.43,34,27.77,11,32.82,14,36.42,2,34.29,1,32.66,204.68,914.29,3119.06,1509.77,132.21,114.37,725.5,2880.12,1276.63,192.95,1037.99,1066.07,69059.50929211352,26254.28471303444,22415.824389375557,6,True,True,True,True
10484,4296.7,8,10.91,96,18.96,3,28.43,5,40.08,8,49.39,4,35.04,207.54,3287.45,4851.75,1503.38,486.45,258.4,189.19,2476.55,416.63,480.58,1408.99,1282.44,164081.71791204155,109241.08605721004,106107.53494627176,75,False,False,True,False
10485,12739.23,5,45.94,106,12.44,11,11.56,19,19.75,3,21.71,2,23.05,185.2,2862.97,7921.41,521.94,634.48,79.0,687.82,3671.43,1200.44,943.53,1616.08,1932.99,55752.56458734871,29905.09847899788,23263.18899615317,9,True,True,True,True
10486,3919.54,3,12.02,37,40.67,4,35.47,7,47.68,8,13.99,4,18.88,348.98,4387.13,8432.6,1127.6,132.44,116.3,459.16,796.66,1091.09,257.41,2141.57,994.99,193499.50701690945,267191.4088664119,263354.5979950532,75,False,False,True,False
10487,12772.71,2,13.91,120,21.73,10,24.6,17,29.48,2,28.21,1,29.25,143.15,3867.87,5114.86,1174.48,253.84,232.36,728.4,1092.12,311.47,804.43,1954.19,688.63,43742.84390378324,29414.67745167604,24569.766254902584,13,True,True,True,True
10488,7267.06,5,16.96,92,22.22,10,34.4,8,27.45,7,9.26,2,19.27,73.38,2886.49,1790.83,866.15,150.35,182.73,121.79,2178.57,521.26,251.65,1535.58,727.49,61800.34294352836,24954.05569816751,21313.340209736525,5,True,True,True,True
10489,11461.53,4,29.97,92,19.84,3,38.05,9,40.32,3,19.49,5,23.56,85.73,3054.98,8719.21,1350.82,124.51,284.74,487.17,2167.97,1066.27,772.62,1822.24,1444.42,71410.03094904793,30841.28937812534,26098.15426245038,15,True,True,True,True
10490,11377.7,3,13.56,74,29.62,2,14.77,19,9.2,2,16.47,4,14.0,285.17,3111.14,5100.13,789.65,469.71,218.13,266.84,1831.18,297.04,169.9,536.81,748.79,22349.14809663001,32897.9690835522,31408.3732805048,11,True,True,True,True
10491,7963.92,10,37.76,123,48.67,2,37.29,11,47.22,6,22.36,2,42.09,133.76,4085.33,8667.43,1783.96,502.45,190.41,177.94,4511.74,1026.41,702.49,1058.01,567.4,152770.61924886593,112046.46964546748,109515.60773537084,75,False,False,True,False
10492,5603.78,11,42.02,104,44.77,5,30.45,4,37.36,7,47.49,2,20.7,262.01,4374.64,2562.71,1860.96,331.68,171.84,567.16,1281.53,543.06,909.79,1493.64,1103.38,158974.43342591226,45048.90611325707,40138.047651249326,11,True,True,True,True
10493,10385.18,9,41.69,70,18.29,11,18.45,18,23.35,10,16.31,1,13.83,206.44,3000.27,8191.87,670.47,344.6,213.39,308.5,3479.91,1488.2,504.68,953.81,1854.62,64900.74831253397,32042.81090086996,26589.19825341537,23,True,True,True,True
10494,6765.14,6,31.54,61,22.49,10,24.46,3,10.97,4,29.6,2,12.57,350.59,1422.91,1724.01,1414.01,499.33,225.78,168.53,3067.28,337.92,716.84,2228.4,427.9,76642.8255648263,32295.66301783757,27500.967233856765,11,True,True,True,True
10495,9243.85,12,28.76,45,48.4,4,33.5,13,17.68,7,11.43,4,40.42,177.65,1360.08,4267.89,1866.92,529.46,286.28,230.76,4436.13,1000.39,479.98,1023.57,1200.03,70324.74168951312,26759.64137216875,20909.207735103337,8,True,True,True,True
10496,4791.57,6,42.3,51,33.85,8,38.98,11,48.13,10,17.19,1,17.69,195.65,738.64,4017.61,660.24,460.76,239.99,465.0,2554.69,890.34,723.26,1022.53,908.01,129622.03182159696,29626.700726259827,26096.589660483623,5,True,True,True,True
10497,6659.31,2,21.12,65,36.02,8,23.93,4,31.21,4,12.53,5,48.01,121.8,1658.78,3850.68,785.27,140.83,271.13,404.98,2713.73,1060.27,890.14,1872.68,864.47,76467.32333630239,57447.482054781794,54176.01946508989,28,True,True,True,True
10498,12826.38,8,47.15,54,16.25,6,45.86,10,46.96,8,19.53,2,9.05,210.03,1248.56,3909.34,1716.85,497.07,88.16,308.94,2017.72,1379.67,354.21,1524.44,1725.19,62301.26557501512,26267.11119853004,21098.51684178382,7,True,True,True,True
10499,11361.95,7,39.17,84,36.78,12,14.05,14,45.36,6,47.58,1,32.57,243.31,3893.14,7374.98,1608.71,240.33,175.57,612.28,1192.5,895.46,430.68,1288.01,2295.59,72818.92182052493,32987.486466710856,26965.30947328045,17,True,True,True,True
10500,11567.03,9,19.94,100,46.23,4,45.36,13,24.37,2,33.04,5,14.04,82.78,3232.84,4171.14,997.31,158.79,272.34,210.8,3633.98,807.98,861.87,1178.8,588.46,65698.83268417846,27302.369931347057,22992.045575135176,5,True,True,True,True
10501,8191.02,9,43.93,92,36.97,5,17.4,14,25.04,9,21.57,5,42.97,120.95,3224.27,4828.31,1632.98,554.66,265.87,450.51,3536.38,889.15,199.35,690.09,1669.75,96754.21141376803,27181.289574065035,22958.23503247287,8,True,True,True,True
10502,3729.28,4,14.72,76,35.48,7,35.78,4,31.04,9,35.94,2,48.75,140.52,4085.76,3538.87,825.46,397.63,243.12,538.29,2344.29,1342.4,546.56,1312.51,2125.8,227789.4218622284,69386.05732980088,66115.67654519051,10,True,True,True,True
10503,7936.15,10,9.92,83,29.19,10,46.0,3,29.37,5,41.88,2,11.97,211.0,2955.01,4761.81,1827.32,655.09,146.8,342.13,2861.2,1040.18,676.76,873.78,1175.78,92722.36377409776,46229.44007369201,42257.92562945439,7,True,True,True,True
10504,7505.17,6,13.19,52,18.61,12,38.52,15,9.28,8,33.33,2,12.72,258.94,1753.57,6363.14,1024.95,222.84,66.2,604.74,2146.36,1234.49,976.55,660.33,593.54,51698.31926208428,24847.243442566378,20630.501592300152,6,True,True,True,True
10505,13351.69,8,11.98,45,46.34,2,26.43,8,22.73,6,32.7,4,22.2,125.84,2326.6,1617.57,1287.69,236.72,185.17,740.05,1811.8,1272.79,580.95,2137.43,2241.07,44112.76039107485,29909.99812513764,24906.86491623583,18,True,True,True,True
10506,11902.69,4,25.99,59,19.69,9,38.99,4,43.47,8,23.8,3,12.14,272.41,3065.52,2370.0,953.87,357.12,266.57,386.5,2087.64,1162.77,820.35,1856.38,1985.45,65893.04673400016,28059.995603182157,21739.835080406887,7,True,True,True,True
10507,11381.29,11,28.26,65,11.05,12,14.91,19,28.97,2,34.76,1,32.32,294.45,1290.43,3919.27,590.17,350.23,262.09,498.31,1616.0,807.2,438.83,969.82,1658.56,37709.0331749682,25355.348644693207,21659.71972021408,14,True,True,True,True
10508,5148.16,10,14.29,69,45.26,12,38.71,18,38.96,4,36.34,1,15.66,160.61,4437.36,8713.9,1200.14,384.39,94.28,585.32,4169.43,1073.34,834.04,1590.45,1582.09,198137.48351773477,48263.05695407536,43119.63575963596,21,True,True,True,True
10509,9540.22,4,38.59,106,20.54,9,36.62,18,14.9,2,48.48,4,38.66,87.77,852.56,4566.62,774.72,562.67,106.11,323.23,2249.12,1413.68,528.46,653.93,604.03,51942.42987525508,24770.01326753479,21260.76463996088,5,True,True,True,True
10510,7832.57,11,30.14,109,37.11,8,29.98,16,25.05,9,25.98,4,37.25,85.73,2259.85,3302.74,332.82,377.49,233.61,670.21,4557.69,287.45,985.7,2144.86,1335.83,95278.86501653682,27963.152633133763,21201.5811275628,5,True,True,True,True
10511,12042.93,12,28.71,108,13.12,9,10.17,16,11.26,3,31.79,4,37.76,340.27,3051.47,4294.03,516.14,136.83,143.14,507.53,2535.74,1181.23,670.12,1080.67,1387.09,37848.696342661584,26236.659266790688,20717.974096857968,8,True,True,True,True
10512,13466.33,9,17.01,123,20.49,5,14.98,4,33.22,7,20.1,3,38.41,293.36,3006.19,8809.72,1000.86,299.3,227.88,130.57,2911.56,292.42,315.3,1071.45,1144.92,34651.23841857484,25462.673660918572,19941.311543191827,8,True,True,True,True
10513,11501.27,10,47.39,72,35.35,5,8.46,11,9.56,2,9.83,5,41.39,270.29,3725.3,2225.98,1087.22,568.15,59.36,150.76,992.07,351.86,942.4,1132.19,1935.2,31446.74673762257,27027.129450979945,21905.80600040416,6,True,True,True,True
10514,7585.54,5,29.04,96,26.0,4,20.21,5,43.25,8,9.11,4,34.76,299.93,1659.85,3963.73,1798.51,414.04,93.36,250.45,3299.43,1294.36,565.03,1665.34,2237.03,101481.58945707642,32817.914725195355,26741.64044379709,5,True,True,True,True
10515,5916.33,7,42.03,110,20.51,5,49.16,20,39.65,2,9.26,2,35.32,290.0,4433.27,3762.73,731.21,559.12,161.17,464.42,2713.81,1208.19,747.05,1592.61,1296.78,176258.26313847874,50748.87096016888,47649.18077015457,5,True,True,True,True
10516,8665.79,9,28.39,41,15.97,5,32.78,15,40.78,5,40.24,4,30.3,266.72,2867.9,6561.33,1168.89,272.07,234.52,215.3,932.92,587.5,981.45,866.43,581.24,72667.00426783614,25579.01635829792,21129.287966449832,5,True,True,True,True
10517,7037.64,12,29.28,78,33.38,11,43.71,19,22.9,10,8.74,4,14.73,246.1,2986.83,5008.17,1707.74,257.15,166.23,592.75,4450.01,988.91,955.88,2067.07,1101.74,117408.87441997358,29399.60075367841,22517.110390337715,5,True,True,True,True
10518,8449.24,3,49.89,60,40.09,7,40.57,13,24.28,6,34.06,2,21.7,202.38,2460.04,6512.59,1555.18,645.48,77.98,342.91,3777.31,1125.54,839.88,2135.21,2065.28,129716.01295033107,43631.86153928705,38794.50522335868,10,True,True,True,True
10519,5504.87,7,16.85,59,18.54,9,9.28,8,39.78,2,48.5,2,22.42,264.08,3169.04,3795.15,1031.21,250.93,67.97,744.87,2285.37,582.38,708.9,553.75,2143.38,91831.89040354243,30882.43558185797,26980.31023956911,13,True,True,True,True
10521,12869.31,5,13.99,86,14.84,12,38.57,17,32.54,7,46.48,2,13.13,261.14,1974.5,6527.16,1199.51,122.53,76.09,615.51,1611.6,807.34,241.34,1169.12,1606.07,44020.11844666957,24990.1041592248,19388.51617516044,8,True,True,True,True
10522,9569.1,4,23.42,50,11.37,9,32.11,19,15.81,5,37.27,3,12.88,304.43,3550.55,8473.52,1289.96,135.9,64.96,681.2,3424.51,296.22,872.52,2052.22,1923.72,78155.79509412656,30976.54133087166,24872.60942167515,10,True,True,True,True
10523,4140.64,2,31.15,76,17.84,5,12.28,17,8.53,9,22.74,1,16.98,93.55,3694.45,3789.59,922.95,179.55,171.22,123.55,1952.2,327.05,742.75,1767.43,1571.13,98122.61314001842,102224.07175752232,112495.9250806711,69,True,True,True,True
10524,9312.31,2,16.2,122,33.16,3,11.34,5,49.03,10,37.44,3,42.08,129.07,4065.78,7070.74,1213.54,342.86,182.95,547.81,3636.12,449.71,447.2,1104.38,1365.5,73093.13115009072,57112.78323668285,59954.5912656509,13,True,True,True,True
10525,6455.21,6,29.83,55,44.65,9,41.88,3,34.84,6,25.76,1,34.97,236.96,1003.13,7905.03,1116.32,628.51,213.04,574.48,2106.95,1514.83,704.95,406.34,1069.86,100409.95796376644,55383.33868620971,53510.69065726416,17,True,True,True,True
10526,5278.71,5,27.31,39,13.3,12,42.7,19,16.6,6,23.81,3,28.58,241.64,754.49,6172.1,1070.82,403.02,81.96,646.4,3759.19,1508.75,594.65,948.32,1787.45,105146.62009075964,39454.44138874173,35411.842904199795,10,True,True,True,True
10527,7701.58,11,30.78,59,29.71,10,36.46,14,10.92,6,35.82,4,29.8,63.64,3454.77,6696.95,1061.24,489.75,114.65,220.97,2527.63,869.72,750.73,1263.51,964.42,92078.13430036684,26844.24719265493,21149.60685766508,5,True,True,True,True
10528,8999.79,8,11.75,90,29.63,5,49.26,13,18.66,6,48.58,2,36.45,359.57,2036.64,5573.07,940.51,634.13,190.89,298.25,2307.66,1199.75,557.49,699.25,819.22,63526.86342094967,25196.995282056745,21829.06430669558,5,True,True,True,True
10529,5080.19,4,24.63,89,15.87,11,24.73,17,39.26,9,16.92,1,28.91,260.48,3120.79,5784.21,548.42,418.61,87.75,236.42,3724.66,279.24,711.91,1494.59,833.65,114138.75252529194,47860.37435196411,45711.92278493077,9,True,True,True,True
10530,11986.43,5,31.44,56,18.15,9,49.62,9,33.56,6,43.14,4,16.66,265.76,2325.14,4689.68,1481.07,178.8,96.78,471.33,4462.67,585.32,696.44,1174.65,1472.77,76734.29803959762,27929.294649407115,22006.8837371966,5,True,True,True,True
10531,13049.39,8,44.4,107,27.62,9,22.5,9,27.6,5,9.33,1,46.92,63.58,3833.11,6148.46,1611.33,389.66,167.16,532.02,1678.52,754.43,476.92,1301.39,502.62,47668.59629869596,26157.53089351753,20135.98466828714,7,True,True,True,True
10532,13970.65,6,24.15,49,24.52,3,18.05,9,47.58,4,47.57,3,17.21,107.64,1540.58,3058.55,1798.34,487.88,279.43,149.25,1159.9,1465.03,344.82,1873.51,1528.22,55071.0908102655,26415.45977313873,21526.338249347085,7,True,True,True,True
10533,13621.79,2,36.08,97,22.54,7,47.07,10,49.66,9,32.89,2,40.12,127.3,4218.37,8063.1,865.54,234.26,119.12,730.58,2286.75,281.11,762.82,567.78,1824.07,72341.97737455672,28281.995972766625,23496.882363711025,9,True,True,True,True
10534,12917.74,7,10.55,56,40.76,5,29.64,8,10.41,7,46.28,5,30.38,89.47,2024.52,2681.57,1305.7,556.87,137.32,287.58,1859.97,1026.08,903.98,1840.09,933.67,40840.694535327006,25601.617687559745,20205.215396299067,7,True,True,True,True
10535,6968.9,9,38.74,93,22.31,4,40.78,17,8.07,3,18.94,3,15.11,257.53,4154.31,5207.82,1863.41,334.33,137.43,277.03,4450.74,1151.0,245.83,1486.7,850.45,129665.7158179623,40947.02152030818,37803.997951231984,11,True,True,True,True
10536,5634.31,10,45.01,57,49.35,6,14.11,3,28.21,4,35.36,4,20.41,137.54,3841.74,8797.53,430.83,547.16,266.09,483.04,1520.56,1415.88,802.15,705.18,1441.64,114469.0442283378,47052.633570995975,42764.10517165978,12,True,True,True,True
10537,14166.69,12,40.58,25,10.75,6,39.77,6,18.88,6,48.5,3,22.21,338.89,742.61,3645.93,437.67,381.97,104.64,463.91,2075.13,943.22,676.52,880.22,858.65,34635.43530193685,23499.1741842941,19430.05235080896,10,True,True,True,True
