scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
10736,1979.01,1,43.42,2,27.48,3,17.81,3,33.63,9,26.84,3,40.43,261.93,2255.24,7614.07,337.06,573.89,140.5,574.02,4373.75,251.88,911.97,524.06,1962.48,20.4207,0.32290116385073875,61577.08991380253,7645.328129639272,54197.67674252031,7772.834032438158,100,False,False,True,False
10750,2682.28,5,16.7,1,14.96,2,19.39,12,15.44,9,11.47,3,28.48,215.43,3409.28,2334.47,1525.67,504.81,281.98,417.29,1366.56,917.96,166.84,1021.06,803.56,22.008499999999998,0.35074682227118376,60857.490545633635,3058.4380594378404,58393.66053931299,3631.4670780813526,40,True,True,True,True
10724,1425.31,3,36.72,1,37.35,2,36.28,14,43.31,4,10.47,1,8.39,374.36,2074.5,4646.89,667.34,628.96,196.92,398.44,1925.6,846.79,878.17,1670.88,775.69,34.028103448275864,0.6130895498442716,59391.90341880179,4256.74334038337,58399.61404859629,4427.528773199164,58,True,True,True,True
10755,2993.39,4,28.82,1,32.11,2,38.01,6,19.04,4,45.09,5,48.45,62.12,3130.65,3691.23,1871.54,317.65,236.81,434.16,4084.23,809.12,223.99,2243.69,1269.32,19.3121875,0.366101822386667,94041.3364196452,5064.485012413711,89755.55302766699,4900.329846433548,32,True,True,True,True
10754,3106.04,1,14.57,1,14.87,3,10.47,3,23.25,2,33.14,5,19.6,214.67,2736.78,1482.95,1614.86,310.65,254.36,532.43,969.27,566.74,847.31,768.81,950.47,21.466699999999996,0.8296233233135737,170337.352913151,20754.128034861063,171627.90537106627,21156.30486963825,100,False,False,True,False
10745,2077.89,2,44.35,1,38.31,2,13.15,17,49.45,10,40.13,5,19.35,221.37,2201.48,4698.32,720.99,508.25,134.91,283.27,4558.9,1424.19,287.37,2011.25,737.32,20.684918032786893,0.33077496353674096,69897.8060249266,5427.35052303807,72728.7824868557,5548.310411622477,61,True,True,True,True
10740,1217.61,5,43.51,2,13.1,5,45.62,17,16.41,7,37.66,3,8.6,230.59,2133.27,2966.32,1004.75,482.51,55.51,143.25,2718.03,656.55,984.99,426.01,561.23,50.68,0.5309918840739294,61993.88095935397,2794.5695295779533,61449.877357315345,2742.4470574920592,22,True,True,True,True
10757,3086.86,4,41.01,1,33.35,2,36.56,10,17.81,3,29.04,4,26.05,338.75,1568.89,6261.37,502.41,273.05,220.7,344.43,2719.12,324.31,671.35,1916.97,1711.45,25.887999999999998,0.4445494825373689,127108.34840093507,15250.81115116067,135795.67531911025,19294.131183788755,100,False,False,True,False
10756,2693.68,1,10.55,1,42.92,3,39.48,5,31.69,6,11.05,1,21.18,179.13,4008.84,3520.03,655.72,249.32,244.27,647.81,2246.74,1371.47,729.39,1743.21,1877.12,16.80987951807229,0.40606527763073497,88832.44935503457,6723.954692526816,84630.36663491071,7695.6011819792,83,True,True,True,True
10746,1420.2,3,49.65,1,47.22,4,41.59,8,43.23,6,24.3,4,24.85,367.55,1042.76,2134.93,1512.67,440.15,65.27,210.35,3488.65,1107.63,280.66,471.82,841.16,35.325581395348834,0.5378497857455911,126045.18673163583,7274.659225267473,128699.66514344008,8327.623654761603,43,True,True,True,True
10760,2168.31,4,24.6,1,12.27,4,44.18,5,43.49,6,37.43,2,29.67,104.42,1887.75,1881.27,826.86,495.6,191.35,652.74,1041.58,906.32,638.66,2063.79,1010.85,37.97,0.6292364114849522,111104.50617727637,5098.4723717770585,106797.1082455668,5283.034721738153,27,True,True,True,True
10752,2445.71,2,27.5,2,23.56,1,44.78,19,40.92,10,49.63,4,10.42,147.05,3618.8,3949.58,1166.55,494.66,282.21,414.52,2221.32,535.27,432.92,1383.78,2252.13,17.377999999999997,0.37097741497865117,51336.272124602794,5611.073930351057,44515.19778739238,6291.780668766132,100,False,False,True,False
10742,1675.3,2,45.44,2,34.62,4,46.86,19,40.31,4,29.86,5,27.42,372.76,4085.6,7064.09,539.46,360.65,235.29,478.0,1816.17,380.2,161.0,936.45,1600.75,31.157407407407412,0.5186491349911944,67563.22194135594,4254.941320534374,64500.620078308966,4655.15900116091,54,True,True,True,True
10735,1477.06,2,13.8,2,13.68,1,23.12,8,41.82,8,39.35,4,37.26,265.51,3441.28,6171.27,750.46,135.52,76.22,375.6,1395.08,716.0,259.72,2126.58,1936.88,25.8107,0.4037932639358907,66920.35163806137,7595.654906985605,61118.45830296726,8096.719939280586,100,False,False,True,False
10762,2548.04,2,37.96,2,19.32,4,26.97,14,47.14,3,8.94,5,47.61,175.54,1298.8,8373.03,533.23,260.81,158.82,677.96,3270.63,780.9,296.14,1941.74,1402.14,22.956491228070174,0.42902502103219925,67033.99116398637,4270.288125036953,62704.84973938,4709.403659268002,57,True,True,True,True
10759,1823.66,4,35.72,1,9.93,4,28.44,3,9.2,8,22.3,3,29.79,91.81,3862.95,2458.41,907.82,189.7,281.41,706.71,791.15,1174.31,322.04,667.39,1270.61,23.853199999999998,0.5147067027919783,199720.6480021342,35995.68369521386,198148.9690728236,36652.005261072016,100,False,False,True,False
10758,1629.34,3,40.71,2,31.88,4,46.39,10,21.19,5,16.82,4,33.7,368.86,2453.67,8306.43,1786.19,535.18,105.1,663.28,3588.33,881.81,979.82,483.4,1611.5,30.58,0.429005494470309,89150.66735177733,4832.074807664096,89652.17063552781,5230.526257415204,36,True,True,True,True
10769,3043.83,5,42.15,2,39.53,4,46.02,20,28.74,2,13.34,5,40.84,269.34,1339.05,1738.32,447.21,267.64,251.36,538.52,3870.64,740.38,645.0,1688.03,1477.84,24.78521739130435,0.3028631488915775,205590.57691589795,8167.843432315422,201221.13775827707,9075.543542923135,23,True,True,True,True
10692,972.15,2,23.65,2,14.21,1,26.74,12,27.01,6,30.14,2,37.74,271.63,4522.9,2431.83,1804.24,110.45,52.5,362.11,2085.23,992.94,859.51,474.85,791.92,29.952300000000005,0.4816005616795944,103752.0718851686,13857.122494569998,103816.72175771093,16713.788375329867,100,False,False,True,False
10761,2094.42,1,30.84,1,11.42,2,25.7,12,13.76,10,42.03,2,48.66,192.45,735.29,2550.04,1805.69,198.63,206.13,459.73,3817.61,1032.9,439.08,1062.33,835.52,21.903700000000004,0.3108140338471922,66216.09281444424,7455.865721589897,61838.06574980619,8212.96571431183,100,False,False,True,False
10768,2598.26,3,39.82,2,31.05,1,21.45,5,12.76,9,28.91,5,32.22,164.87,1242.27,7921.63,1805.52,273.82,169.22,608.69,2289.7,1054.57,391.19,985.49,458.18,22.364,0.7982215079522574,118479.89786519873,11405.38463615632,118355.33060365867,12158.115398210806,100,False,False,True,True
10751,1814.01,3,46.62,1,36.99,1,29.86,11,34.15,2,47.45,3,12.13,250.26,1504.28,2046.81,1839.36,633.83,168.11,510.67,4151.16,1198.59,293.82,1059.21,1078.37,22.887300000000003,0.6004625405687376,73975.5563718502,7266.420952633619,72541.7233227296,8093.819453873447,100,False,False,True,True
10772,3413.39,1,46.62,1,19.22,3,20.2,11,33.11,2,25.48,2,32.23,373.31,2676.22,1718.83,490.41,393.7,176.05,392.42,2360.29,858.81,229.39,1920.49,794.75,16.3482,0.4173034649007625,58593.59381286364,5463.769569077886,52887.63262587114,5697.136049717316,100,False,False,True,True
10710,1007.08,5,41.94,1,38.29,1,44.35,19,41.31,5,19.12,4,16.65,209.22,4420.08,5036.68,357.75,392.21,263.03,615.98,1140.23,400.29,443.2,1394.11,1076.78,38.5424,0.32577838411342663,47233.91457766763,5749.094846109188,39924.275518019356,5890.008889291536,100,False,False,True,False
10764,1890.89,5,37.21,2,38.4,1,11.54,9,38.66,3,35.81,1,17.72,303.18,2912.77,1464.86,955.17,456.43,59.99,327.53,1615.95,502.42,904.38,1122.58,532.23,25.073600000000006,0.3684324424456463,52768.93542733465,5122.684376918034,47045.46920094546,5314.145022042186,100,False,False,True,True
10733,971.41,1,14.7,2,37.81,5,34.3,4,13.81,4,36.91,3,21.01,153.16,3151.29,8185.72,1363.28,134.54,209.23,148.8,2969.33,416.7,418.13,1013.71,457.28,23.2757,0.5501611426012224,202181.99845343948,41369.58963779831,197631.44206813694,42046.430360673105,100,False,False,True,False
10773,2828.82,1,46.84,2,12.7,4,20.67,5,38.79,5,40.5,1,29.43,235.05,844.36,4271.1,1760.64,449.49,170.63,724.36,790.08,400.93,356.57,1788.25,687.23,27.843000000000004,1.146119055285658,117760.6423874903,17277.82098096234,113541.00885087899,17360.701630801123,100,False,False,True,False
10770,2523.84,4,40.57,1,39.39,2,19.04,6,12.18,7,11.78,3,8.45,231.05,4436.79,3000.25,1549.66,544.94,217.5,656.19,4535.6,580.64,836.8,666.43,1971.53,18.717301587301584,0.29295054272233517,82254.37004830073,5969.101710528412,79738.88331015845,6246.249714127514,63,True,True,True,True
10766,2082.66,5,46.92,1,17.6,1,27.07,15,31.14,4,22.91,2,39.0,117.1,2507.24,2553.0,879.11,346.58,157.21,336.53,2273.07,1453.72,901.36,914.71,1234.54,23.2672,0.40333979458886776,61055.23850404265,6628.947769998216,55926.34543851654,7222.646639343451,100,False,False,True,False
10779,3387.13,3,47.17,1,46.14,2,34.28,19,16.48,6,33.93,5,44.25,354.03,1997.5,4866.44,1841.1,360.3,195.2,270.01,4452.45,1525.59,389.08,1960.64,1709.15,18.803863636363637,0.34738368245066004,87434.33308031446,5518.940274505809,83427.14065893316,5376.379423044627,44,True,True,True,True
10780,3052.0,5,19.31,1,44.89,2,35.27,6,47.96,10,39.58,1,16.54,225.26,2063.84,8977.79,1230.01,379.47,138.35,670.36,2337.15,1284.79,195.17,1174.59,2223.7,23.132575757575758,0.37209721891777214,102534.38993539155,7974.813032825359,99851.36975792023,8004.909989103177,66,True,True,True,True
10784,3079.95,1,8.35,1,34.16,4,14.96,13,31.79,4,45.61,3,22.02,269.8,2485.37,8117.17,1438.17,456.25,94.19,400.46,797.81,611.16,261.85,395.97,495.97,26.026900000000005,0.9684661359932295,103298.73705535296,13079.822647959838,108951.15484996686,14945.24004990352,100,False,False,True,False
10776,2442.05,3,36.11,2,16.97,1,21.14,14,35.54,4,17.65,5,49.07,270.36,1933.88,4205.49,765.86,342.67,118.22,173.34,2661.52,1201.89,391.66,1164.12,933.15,20.639468085106376,0.5593820842454541,52514.19998924038,4299.417280415222,47651.27801911109,4611.608844237299,94,True,True,True,True
10783,2104.5,2,32.99,2,27.46,2,40.98,9,19.78,10,43.95,3,8.42,115.89,4420.23,3161.28,879.79,215.26,164.48,618.99,2579.62,1021.47,920.5,521.94,1327.55,20.391458333333333,0.3229517425470631,60791.61441212854,4049.5377062030043,63192.54976246762,4331.147074102274,48,True,True,True,True
10778,1151.05,5,15.37,1,20.52,2,18.12,10,39.31,6,28.09,1,42.87,152.23,4221.29,2847.09,1080.94,568.44,117.26,152.34,1822.56,1068.06,274.14,851.19,1098.4,35.77363636363636,0.4449242359745932,98326.96852827449,4293.465616885879,103554.12561373883,4389.146310409914,22,True,True,True,True
10775,1860.46,3,12.09,2,27.48,2,43.6,4,35.43,9,37.87,2,8.9,123.24,4358.01,1747.58,1793.17,394.13,201.31,536.08,2252.6,955.03,246.79,776.86,1369.2,18.4324,0.38993166974574806,196183.31167846493,27873.155405194848,199210.81880989706,29585.755830325663,100,False,False,True,False
10753,1430.31,2,37.32,1,35.93,4,11.59,17,49.1,7,25.44,4,44.14,137.59,1767.24,4833.63,1716.26,588.51,85.48,125.0,3565.6,572.4,791.25,1230.2,1103.2,31.35628865979382,0.43355920296336314,61757.75990731479,5446.640917729916,58937.342848059845,5821.317207141992,97,True,True,True,True
10786,3486.46,1,24.43,1,36.13,4,23.74,8,41.66,9,31.9,2,10.12,333.19,3804.04,5987.43,417.62,625.48,270.15,321.29,1207.27,634.38,338.43,892.63,886.18,20.396300000000004,0.7244331186757986,86485.86426643109,13612.964717084196,87556.00326178398,17600.083711694177,100,False,False,True,False
10767,1404.86,3,25.7,2,20.26,5,24.62,7,15.12,9,10.07,4,19.88,243.75,2953.83,6358.87,1650.2,403.29,270.4,619.28,4016.27,686.32,168.92,2070.38,633.95,30.492758620689656,0.46019749041855695,135456.1304751801,9423.623657869328,137586.64581623688,10454.01425988442,58,True,True,True,True
10747,1354.46,4,39.47,1,20.9,4,25.94,20,47.99,2,26.44,3,40.43,74.13,2323.68,6834.01,1892.18,108.31,63.83,360.44,1260.47,690.09,451.26,694.61,919.35,47.311900000000016,0.7116245392399595,77731.38709389167,7377.577207696159,75354.41395500308,7670.891362226596,100,False,False,True,True
10789,3101.86,2,23.24,2,14.66,5,37.83,14,34.76,9,19.32,4,24.91,115.79,3185.46,3754.41,356.96,219.51,194.58,445.01,1289.77,799.9,936.17,880.52,943.66,27.198474576271188,0.49041788500083955,96308.08347332578,5613.118131870605,106519.34636575285,8159.261384659988,59,True,True,True,True
10792,3164.19,5,25.24,2,19.8,5,36.23,20,40.43,5,22.99,3,19.21,277.59,2014.56,4466.6,687.64,319.16,209.68,707.1,4088.68,1089.22,300.19,1799.81,1255.76,26.022727272727266,0.42727466150432597,113831.62176916549,4729.19852805809,109822.73051277603,4933.593974517777,22,True,True,True,True
10731,978.44,5,34.44,2,45.61,2,45.85,6,47.67,2,18.98,4,45.16,332.1,2822.42,8112.49,554.35,307.37,139.35,599.83,1309.03,769.82,957.34,2196.12,702.42,42.6167,0.669219438275411,156549.80653924248,17631.579168703636,155696.94969808785,17637.022528404206,100,False,False,True,False
10793,2679.94,3,22.43,1,17.58,5,20.26,14,13.68,3,34.93,5,38.33,238.82,1544.2,1998.83,538.27,135.13,172.44,144.7,907.63,390.73,567.19,1791.94,2179.27,30.849743589743593,0.34903240069389424,141405.27585455266,8154.125174118621,138118.8938803557,8500.831412608059,39,True,True,True,True
10774,1036.46,5,29.57,2,9.77,5,36.58,5,44.61,2,12.75,1,49.91,337.91,1186.88,3234.2,996.68,269.76,279.46,447.1,894.97,723.26,325.05,957.55,2215.27,43.97928571428571,0.8622726433665036,305039.89670385217,18950.935509522,302843.898991536,19271.322473630567,42,True,True,True,True
10795,1939.84,4,23.58,2,13.41,5,32.55,10,35.13,5,28.35,5,37.57,211.69,2927.89,3028.89,1915.73,471.53,265.83,422.67,3616.45,1258.1,703.38,823.09,734.08,31.458076923076923,0.4876229627962105,95300.38957434626,4070.470304910024,94351.42164485612,4594.684226394954,26,True,True,True,True
10785,1333.37,4,39.97,1,27.35,2,47.84,7,16.98,9,47.47,5,31.56,160.82,4013.13,4764.24,1297.08,375.09,77.4,546.54,893.7,646.73,759.3,1785.26,1161.55,32.83396226415094,0.3673310162124861,109972.81801318873,7227.797030100497,109968.15601387189,7838.673672610937,53,True,True,True,True
10798,2641.01,4,31.12,2,31.86,5,24.16,7,13.64,5,25.93,4,10.57,273.31,3344.9,5175.63,1333.84,354.56,51.85,323.55,3577.67,908.94,839.29,2103.05,517.61,27.334615384615386,0.45447454866539594,102084.14693821689,7563.575677378827,98996.13809873401,7973.564022792022,65,True,True,True,True
10800,3024.11,4,17.27,1,21.14,5,12.98,17,27.1,6,37.92,1,44.44,227.82,1989.01,6388.84,957.67,560.87,164.43,536.86,2669.48,895.26,795.35,1168.15,1062.61,27.767941176470586,0.36400782052675024,104970.81065442869,5326.278511245699,102059.89660220282,5767.172591443214,34,True,True,True,True
10791,2087.78,1,24.42,1,49.85,3,38.91,12,44.17,7,34.54,4,42.31,270.25,2419.18,5319.71,564.74,253.74,128.69,238.51,2602.72,256.73,655.84,1664.53,1516.57,21.320200000000003,0.3840953690494753,52789.16779998034,5834.326580621641,45869.08095496423,6027.32917377447,100,False,False,True,False
10782,1476.57,2,31.03,1,21.72,2,20.22,19,9.72,7,37.1,2,29.65,137.17,885.36,3284.37,1518.55,110.36,123.65,394.56,2597.29,753.64,715.1,1413.93,926.8,33.93125,0.6481499977167553,64458.21236566238,5719.51401289274,63108.29457132041,5919.58947286292,88,True,True,True,True
10802,2337.72,5,11.53,2,12.85,2,37.59,6,49.19,6,32.76,4,38.02,127.06,3799.82,7026.06,1369.75,345.0,109.87,573.56,3379.55,1430.95,626.93,1563.91,706.02,21.341538461538462,0.3711462494240495,112165.46444562204,5151.249074690945,113462.62847448589,5529.802417062459,26,True,True,True,True
10771,1037.79,4,46.39,1,9.98,5,22.84,8,23.72,2,13.6,2,27.26,163.79,3823.36,4275.71,637.41,327.27,285.84,656.64,2736.95,832.88,667.99,682.78,2153.36,41.45194444444444,0.49249695833401275,96345.23430648774,5374.9589288481775,98843.53384646826,5767.3866869643925,36,True,True,True,True
10765,1294.83,4,20.37,1,16.06,4,14.11,4,10.17,2,15.71,3,32.06,374.9,2195.52,1751.29,679.09,117.97,196.19,226.58,2779.91,556.5,996.73,1139.07,1631.92,38.11750000000001,0.6013560013868997,197379.1152473643,34912.44894408571,197391.0266338499,34560.58226192818,100,False,False,True,False
10794,2040.81,2,41.99,2,23.85,2,45.39,12,33.6,3,45.0,1,35.96,63.74,3167.57,2511.76,897.52,321.64,284.42,718.88,4291.26,950.0,983.42,2160.16,1800.11,20.478395061728396,0.32835368427247574,66517.35148922486,4659.940113859207,67015.76893332027,6012.582265815387,81,True,True,True,True
10763,1353.39,1,36.46,2,49.4,3,38.21,19,34.02,4,30.64,5,35.46,295.21,4440.24,2081.8,462.95,573.92,281.01,491.61,1615.39,1008.67,434.44,366.02,1781.73,28.1475,0.6453694815195151,50489.03059675319,5309.379801238871,46124.83260103457,6353.202114767424,100,False,False,True,False
10806,2486.74,5,13.15,1,38.62,3,33.6,7,17.81,8,41.0,2,14.12,320.31,2806.5,4479.27,1621.15,223.93,136.8,375.04,3483.62,401.09,325.1,1079.36,656.42,27.470333333333336,0.6005886958719715,83672.78388209525,4143.5492980244435,81397.09206943438,4327.305396324055,30,True,True,True,True
10803,2475.64,3,19.92,2,27.36,2,32.64,3,47.53,9,10.77,3,17.98,170.71,4174.82,8461.68,1359.85,617.07,281.51,745.24,3461.06,1512.58,166.4,1886.75,576.26,14.3466,0.3171821004541159,206182.99596884838,32748.09094614188,207917.42351137783,34376.200429823715,100,False,False,True,False
10781,1213.07,3,9.07,1,18.61,4,24.42,5,42.73,3,49.22,2,15.95,218.27,1014.97,2274.82,1579.83,107.59,210.24,571.89,4021.97,1261.45,209.89,691.99,1953.07,24.902699999999996,0.4594327969893909,182740.34292204806,38166.93520373053,183415.108962212,40001.36108451823,100,False,False,True,False
10810,2768.02,3,31.42,1,19.42,5,29.13,15,16.97,7,17.0,2,40.77,289.35,1854.57,8345.42,1368.88,586.43,150.79,609.48,4177.7,571.59,352.59,2089.43,1888.25,22.792857142857144,0.33045041835591094,80631.87944128536,3724.138707732738,72710.94266030425,4139.573422456572,35,True,True,True,True
10805,3102.99,1,37.52,2,8.26,2,27.66,17,24.62,7,48.23,2,46.13,197.57,3577.62,4215.59,850.78,288.52,159.37,363.7,3792.04,1066.17,944.27,1504.77,967.58,13.661499999999998,0.2779592841341401,55986.886103103236,6230.6946433267185,50463.61279024676,6981.518194149759,100,False,False,True,False
10787,1435.85,1,27.15,2,16.32,1,35.15,19,41.21,4,9.02,1,41.11,89.93,2993.96,3600.48,540.29,109.68,104.83,565.41,780.86,728.69,262.55,998.23,1715.6,26.6756,0.6968563175237256,51207.25846415359,7626.915229115009,47128.02005312414,8303.735497682625,100,False,False,True,False
10777,1179.74,4,45.3,2,29.63,3,34.1,12,29.51,9,22.27,3,36.52,352.59,967.91,7508.54,324.97,289.37,61.08,406.6,1691.37,1058.73,976.16,2069.09,696.64,57.37666666666667,1.2846079832706674,87866.33092565795,7132.699555552541,86218.1603696082,7911.446757069291,84,True,True,True,True
10811,2210.66,1,29.91,1,19.05,3,42.73,9,26.75,3,16.63,4,43.23,242.49,1765.45,3276.55,1785.54,209.19,189.45,305.11,989.96,948.22,833.16,924.44,2252.04,28.596200000000003,1.2251297849203528,91762.79713026917,11215.965687669137,89669.81337265493,11656.570043408747,100,False,False,True,False
10809,2166.49,4,39.25,2,17.24,1,20.18,13,22.28,4,30.51,2,37.41,228.43,2839.73,4992.99,1079.55,324.12,284.04,130.76,2462.81,1168.19,523.56,1690.17,1876.07,21.314899999999998,0.39031066362759576,66035.12770069558,7474.161390655694,58901.96434711811,7743.022320399422,100,False,False,True,False
10807,1488.51,2,11.73,1,34.26,2,14.23,3,36.04,9,28.58,2,15.98,98.28,2390.31,8624.37,1766.95,317.73,252.55,531.24,2915.26,1116.57,628.15,366.86,820.54,16.784099999999995,0.5252995201393067,151293.98253025356,37561.54306530466,151052.10846667225,39101.74405980385,100,False,False,True,False
10814,2355.03,3,15.07,2,36.28,1,48.55,4,19.07,9,25.01,3,28.04,172.28,2016.71,6156.3,1606.32,570.77,48.63,219.27,4097.16,453.41,195.79,1557.24,2166.24,17.618299999999998,0.441640776828381,110070.38564102212,11993.458137182884,103637.2702368526,12175.657521248464,100,False,False,True,False
10797,1122.31,3,9.92,2,23.76,5,19.11,4,17.54,10,16.51,3,25.53,200.74,1463.79,5006.7,1926.71,420.36,202.06,294.7,2009.04,1375.08,476.86,1872.54,1779.76,23.3027,0.4815271476660417,141754.06786524144,42290.35157135231,137254.23077396807,43782.00888634335,100,False,False,True,False
10819,2372.34,3,22.81,1,8.6,2,14.43,10,12.18,5,38.11,3,21.53,124.47,1289.01,4632.65,1413.07,194.83,89.72,134.89,3467.49,973.78,995.83,702.2,1534.73,26.12510204081633,0.5076626276745365,82039.69119839437,5405.469127690485,80436.50868756956,5539.511856576319,49,True,True,True,True
10818,2722.23,3,44.97,1,35.21,4,8.38,19,29.92,3,44.61,4,34.24,65.65,2640.36,4729.31,1091.73,625.3,266.7,236.47,2770.22,534.99,753.95,2149.43,1865.65,26.592500000000005,0.44219236866898887,100647.78871011583,15497.17086704979,98081.41418910067,16848.63355907975,100,False,False,True,False
10808,1698.03,2,42.81,1,10.52,5,37.6,20,47.66,4,22.87,1,15.56,126.02,1792.78,2703.21,1565.1,183.97,165.69,480.59,1035.59,758.34,328.24,1441.38,1452.74,42.599000000000004,1.0351777283601737,104553.35375748998,15931.62880582399,104989.62237272682,18391.302574862406,100,False,False,True,False
10804,1070.12,4,49.97,2,11.33,4,25.34,3,27.45,9,16.4,4,14.09,134.47,1408.61,6797.33,1792.44,438.79,284.01,278.02,3455.12,455.67,672.97,457.27,1265.66,25.0706,0.7253558095893701,151246.68913027897,41191.03799547331,145745.32715853155,41648.36067325842,100,False,False,True,False
10820,2653.88,3,14.91,2,45.71,1,27.2,6,21.88,9,36.39,1,45.1,328.18,3100.36,6282.53,1224.51,450.43,56.07,470.97,3747.5,1021.5,500.72,982.09,984.44,16.1052,0.3044534098805248,72579.41995202872,7883.7476091196995,67296.90340408421,8474.872488958734,100,False,False,True,False
10822,3218.33,1,30.19,2,44.06,3,11.27,16,40.29,10,11.52,3,10.71,118.06,3862.3,6888.07,598.27,225.09,214.47,723.98,3443.73,877.76,247.72,2017.17,1066.58,14.4324,0.3080703055007301,58655.12471697283,5665.436163916783,51107.43830842138,6661.787603202243,100,False,False,True,True
10801,1289.32,5,38.51,2,8.29,2,23.72,20,41.61,6,25.08,1,42.01,365.73,2798.81,3634.3,600.64,310.14,286.56,558.38,1140.06,394.69,684.77,1966.27,639.11,39.375,0.5038328402001976,56567.752389358415,4484.417308489153,50537.87590523924,4589.977425493387,82,True,True,True,True
