scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
27007,11892.72,7,47.75,72,15.32,7,28.56,10,8.7,4,41.41,4,39.14,340.95,3899.9,2529.23,1932.29,287.42,46.38,732.5,1635.23,768.23,293.17,2138.43,1161.89,62377.36374279532,27295.96457991982,20836.279161798775,5,True,True,True,True
26999,4977.15,6,32.64,121,44.94,6,16.78,17,42.85,5,8.35,2,23.44,99.49,1362.35,4696.28,1807.5,492.33,173.93,185.82,1753.83,912.66,346.1,1026.76,1558.72,116764.979309427,26402.537936432673,22884.023691510753,5,True,True,True,True
26971,8630.45,11,19.63,46,14.91,2,27.7,4,33.61,9,16.32,3,13.44,368.21,3426.1,3083.48,1644.73,406.61,277.12,675.78,2771.06,664.43,831.36,394.7,786.15,67801.37620634625,51854.748620284634,49147.11639323319,17,True,True,True,True
26995,9414.83,11,22.87,78,39.02,2,31.59,10,17.63,5,22.2,3,20.3,261.06,4478.85,5952.22,1588.88,225.02,204.7,173.9,4514.07,366.21,701.01,807.85,2136.63,82565.06728754088,75482.52464655128,72155.46507652511,7,True,True,True,True
27012,10871.04,11,35.46,83,25.67,12,22.95,15,32.56,9,25.31,5,18.03,257.47,2423.03,4776.88,1106.67,293.22,91.01,543.37,1125.18,910.52,594.74,640.57,1771.51,46456.39624760233,24472.939077794912,19523.21465983516,5,True,True,True,True
27010,10032.97,8,9.29,122,15.89,6,36.39,15,46.56,9,27.66,5,23.56,106.03,4447.31,4667.13,1325.44,397.31,115.2,639.85,2101.47,674.89,511.53,1529.78,1508.08,80625.0523480433,28339.155491395526,22342.044648448245,5,True,True,True,True
27006,5870.32,6,18.24,49,32.76,4,49.49,10,16.82,5,40.0,2,37.84,90.5,1644.73,5175.88,667.19,584.33,140.13,475.68,3131.91,645.87,664.26,751.51,1242.5,96075.55080656933,27208.628653671563,24596.259748492354,5,True,True,True,True
27003,5706.2,11,17.6,121,26.63,8,25.61,17,48.96,8,19.89,5,30.87,137.04,3528.16,7262.93,1867.98,474.3,60.25,729.89,4342.04,1432.36,319.8,644.98,2195.73,165231.33598473857,30101.867459750618,24747.492518640353,5,True,True,True,True
27014,12053.79,4,10.19,86,45.93,3,31.58,20,36.61,7,33.24,1,30.19,211.11,1270.09,4751.91,1506.77,544.91,233.07,141.59,2769.27,1458.11,313.41,1569.16,1383.43,53039.32370056553,27368.70353993948,23014.763435959707,5,True,True,True,True
27015,8752.68,4,35.83,106,28.77,4,25.27,4,11.24,6,11.82,4,20.69,86.14,832.94,2896.06,852.02,296.29,114.83,299.78,773.94,698.52,837.41,1926.89,1658.47,31504.360664227628,24968.22122995174,20376.817170358685,5,True,True,True,True
27013,7386.88,4,22.42,48,8.36,12,8.57,10,49.43,4,35.39,2,44.91,279.3,1132.98,4563.25,767.76,353.86,80.43,560.85,2969.08,1426.16,842.63,1120.19,665.68,85414.21671812162,29482.114424355812,25422.220813353913,5,True,True,True,True
27011,7729.11,5,41.72,95,48.04,11,39.86,16,32.91,2,47.86,1,17.74,60.35,3122.39,2310.5,920.93,304.99,146.98,275.9,2151.1,812.05,526.92,1878.01,449.51,110839.50399018037,37234.31526831058,34149.48065184096,5,True,True,True,True
27017,10796.89,12,48.59,59,21.68,9,22.27,4,11.19,6,34.65,2,25.51,183.36,4234.87,4283.67,955.21,274.77,245.79,594.55,1512.78,1262.72,653.72,1530.58,600.27,56994.4842205493,28297.88742776544,25610.018385789295,6,True,True,True,True
27016,9343.34,4,48.97,85,23.65,4,8.05,8,21.6,6,35.21,2,13.92,242.52,2296.97,6046.6,1252.16,135.88,264.8,657.43,3771.0,595.94,798.37,814.32,1828.26,75490.11578331751,30300.977571060823,26518.2635532638,5,True,True,True,True
27009,6038.11,4,27.82,96,21.55,10,24.32,18,33.22,3,37.57,4,15.22,340.39,4445.07,3673.43,547.87,246.35,107.52,371.14,2529.35,820.38,402.84,1002.85,1469.94,108305.1921854435,30281.947833652794,27281.725584502838,5,True,True,True,True
27019,8848.15,10,25.01,99,29.2,6,43.35,15,32.91,10,34.55,3,36.41,261.18,2248.87,3874.7,1188.15,553.47,161.46,567.19,4295.84,999.35,719.96,1634.68,1858.22,101855.16974005256,28596.976946129736,22347.1095413902,5,True,True,True,True
27020,11653.14,4,32.95,98,26.76,5,29.58,8,26.55,8,14.66,3,41.15,203.9,1636.81,4211.74,1797.46,577.78,166.08,238.32,1534.79,472.0,469.5,2149.83,2196.01,50263.53188147207,26297.229404819373,20454.976125868317,5,True,True,True,True
27008,8786.69,2,33.73,33,28.97,12,40.99,4,37.98,5,19.79,5,46.76,179.6,4081.59,6575.87,1338.68,406.99,280.09,586.7,4276.78,852.2,905.97,420.04,1808.69,124015.75994873152,80795.40419994706,76301.47659782352,5,True,True,True,True
26432,6864.8,8,46.46,118,34.81,2,47.44,13,30.79,2,38.58,3,35.79,372.61,3581.63,7765.09,381.22,402.0,103.13,363.65,1056.97,621.5,174.61,728.5,2219.55,113627.93700098801,146932.93780789443,144533.5815013832,75,False,False,True,False
26936,5592.7,3,21.87,84,26.61,6,42.69,16,20.95,4,11.98,3,26.37,313.4,3140.51,1515.65,797.08,417.07,268.53,344.83,3567.25,1336.37,237.83,1325.47,1267.96,118366.63591448194,60331.338651090504,60265.120272876244,13,True,True,True,True
27027,11905.93,11,29.73,96,35.31,9,47.56,7,12.44,9,11.3,2,21.68,203.23,1929.84,7097.39,967.39,640.49,252.98,461.85,3447.75,1147.38,215.65,731.59,1171.61,51502.05280474207,26002.494197912612,20449.649576854463,5,True,True,True,True
27021,8618.88,7,33.01,29,45.01,9,10.25,20,28.75,7,44.52,5,44.48,239.3,2416.33,8371.11,1841.22,187.61,53.97,584.87,2703.49,273.82,691.44,1618.25,1335.15,86732.15018274516,26379.870444841647,20632.721870110247,5,True,True,True,True
27026,9389.97,10,8.83,54,21.77,5,33.03,10,44.56,10,19.45,5,31.93,364.74,758.57,6407.73,1065.23,202.94,171.7,562.98,1802.73,610.59,678.17,2232.4,1843.5,54476.14543650982,26054.33715616407,20176.09721577,5,True,True,True,True
27028,8854.25,9,15.41,107,21.28,3,49.98,11,11.76,10,42.29,5,20.47,165.29,1038.08,8235.82,1073.01,298.94,174.94,396.47,1004.53,1171.76,331.97,1623.28,1597.82,52117.06025403888,25603.23358905536,20834.280441884723,5,True,True,True,True
27029,13020.66,5,49.68,120,43.72,2,16.64,3,20.42,4,25.89,1,26.42,153.58,2361.5,3844.94,1287.8,491.0,153.52,656.1,3796.52,1242.25,673.15,903.88,983.12,59577.95876091566,30345.27538833536,25722.345311677556,5,True,True,True,True
27025,10970.28,5,23.44,94,8.59,3,8.4,18,27.26,3,20.98,3,20.7,253.07,4122.9,5643.81,550.85,167.86,265.23,199.41,2636.88,442.63,659.25,1209.73,838.36,35602.35035250485,34794.21380942408,30924.731722789984,5,True,True,True,True
27033,13016.27,6,39.74,98,15.04,4,43.3,3,49.49,8,33.33,3,25.44,126.06,3982.15,8515.84,1569.39,432.03,277.5,256.73,1726.27,839.91,906.27,1832.12,1084.63,81503.62621547407,30920.321888044728,24413.059014365994,5,True,True,True,True
27018,6903.8,2,13.33,78,47.76,8,26.81,13,34.86,8,40.65,2,31.93,206.19,3801.4,6939.52,504.75,163.73,194.18,162.36,1829.45,786.65,265.26,896.57,1883.65,92275.35003203136,35380.816085633865,33661.436143545536,5,True,True,True,True
27030,12687.86,3,36.61,33,46.63,6,10.29,20,47.44,8,21.67,5,21.3,246.69,847.21,2683.47,1343.49,560.99,160.58,187.43,4208.64,282.46,338.28,2047.23,1258.49,56665.97269596955,32356.965366567747,27612.586406252743,5,True,True,True,True
26991,6811.4,3,11.94,37,46.47,9,11.67,14,21.9,3,41.15,4,24.28,284.59,2357.32,7786.5,845.34,153.95,222.46,153.1,4488.31,333.98,448.37,1836.65,634.55,78272.82720317491,62869.69721786278,59282.04124982851,11,True,True,True,True
27024,6291.11,6,10.55,93,8.33,12,16.63,17,30.09,8,32.62,5,44.42,60.43,1507.92,5820.18,1823.64,362.18,72.38,140.67,2778.49,1011.2,613.08,1592.57,553.45,79943.20539682446,26430.093779902854,21803.760876031658,5,True,True,True,True
26997,6609.85,5,20.88,54,26.29,3,46.8,3,17.4,7,43.12,2,16.7,84.25,4115.19,1775.97,577.9,511.91,63.05,282.37,2725.13,1014.49,772.27,1479.8,2042.03,126350.55803387631,60677.95979042778,56989.60261992336,10,True,True,True,True
27034,12843.01,9,8.55,79,33.92,2,34.01,10,45.97,4,39.05,1,11.75,271.41,4513.34,8356.88,746.84,439.42,168.92,316.87,2498.06,1167.4,737.31,1585.53,535.08,67347.43795921876,48477.6918629619,44166.05273397789,5,True,True,True,True
27023,4624.65,8,13.02,79,31.26,10,30.15,14,11.6,10,10.94,3,29.63,225.11,1833.74,3099.17,509.94,207.0,224.28,465.23,1016.93,1497.02,228.92,1188.86,2033.71,73932.69663537192,26285.316749270423,22205.6691997002,5,True,True,True,True
27037,7526.46,10,24.61,94,29.81,4,36.44,12,28.04,6,49.53,4,39.72,147.07,1655.49,6143.35,1593.89,330.54,138.6,524.22,3027.72,372.28,586.18,1473.31,1647.22,100169.5757329009,26246.627392915827,21100.78548502364,5,True,True,True,True
27031,4943.77,12,8.29,114,22.0,6,19.6,14,33.6,7,19.63,2,27.95,370.68,759.86,3100.78,867.75,356.15,76.3,157.55,3609.12,668.47,596.21,534.34,1113.47,66409.18468176221,25179.079070174143,20876.28322902555,5,True,True,True,True
27039,11808.48,10,33.2,62,23.84,3,28.45,19,48.92,5,21.48,5,35.47,268.74,4199.18,7320.23,707.41,620.4,143.3,125.45,891.32,1190.01,765.82,1707.97,960.87,63623.74676745316,35998.58086030846,30624.778592510702,7,True,True,True,True
27044,7690.11,4,42.53,40,38.89,10,11.81,13,49.44,4,17.27,4,30.81,139.08,1663.89,8065.54,554.69,611.82,97.42,673.03,1391.88,948.55,913.26,586.71,578.41,69398.41503338031,24281.81127914477,20550.353685418722,5,True,True,True,True
27042,8084.96,2,13.86,114,13.61,12,42.54,11,14.02,7,33.21,3,10.44,315.68,1479.29,8357.52,1548.29,163.86,126.46,198.23,1540.92,479.82,950.19,952.73,1327.87,49821.98725239393,27455.185612433084,24001.576078546397,5,True,True,True,True
27046,11389.16,10,28.26,121,23.38,9,25.25,18,19.66,3,30.32,1,21.46,372.73,1764.29,7199.31,565.74,165.02,219.83,602.81,985.13,857.16,350.07,837.42,1209.62,32883.669483963706,24331.47456335699,20380.991931916255,5,True,True,True,True
27036,6615.22,2,37.44,93,34.47,10,15.77,20,14.81,5,34.67,4,10.03,363.43,3135.11,1567.31,824.05,626.78,86.51,129.91,1207.67,1475.58,701.4,1497.7,402.68,68847.31310302568,28868.72851236347,26401.430854934653,5,True,True,True,True
27038,9319.69,5,25.82,28,8.37,2,11.29,8,38.46,8,41.78,1,48.76,117.93,2937.99,8888.07,1901.96,244.51,252.67,248.23,1220.27,1502.49,871.35,1192.76,1294.74,75416.38895334209,42650.48069386409,38834.32921629161,6,True,True,True,True
27045,11155.31,6,45.85,29,36.58,2,33.32,19,33.61,6,31.97,2,15.58,123.09,2132.38,7980.7,756.48,452.52,137.05,423.31,868.39,1217.6,718.98,829.61,1955.38,55359.37081459865,28917.46689414396,25081.01581586544,5,True,True,True,True
27050,13342.89,10,34.4,71,28.23,4,32.14,4,20.68,6,33.62,3,29.42,191.41,3914.74,3926.33,623.02,118.33,216.21,707.67,2932.77,715.74,906.92,1145.81,1673.36,59059.43955285286,28397.964756990976,22146.725312425748,5,True,True,True,True
27041,6174.32,12,13.51,80,32.73,11,35.38,20,9.54,6,40.61,1,47.12,278.12,1781.62,7060.85,1454.85,110.77,167.74,491.64,4434.35,300.07,265.31,571.67,678.79,75732.19715329786,25977.293887438187,20875.73094771788,5,True,True,True,True
27051,13522.3,11,48.17,20,39.27,3,22.12,4,11.55,10,16.09,4,13.13,80.27,2901.58,7817.7,850.45,264.74,98.16,569.04,4204.15,1089.54,266.65,814.77,2059.97,57412.73382268951,28793.790245101613,22864.476689977117,5,True,True,True,True
27048,8740.6,7,24.95,42,17.35,10,19.37,6,12.53,3,35.03,5,49.9,243.11,2701.1,2730.5,1807.45,552.75,152.12,702.24,3034.28,1126.42,952.95,1054.09,864.31,64360.467397802975,27573.032221929265,22073.632908141248,5,True,True,True,True
27052,13506.95,5,48.99,34,33.2,6,45.91,15,8.61,10,14.28,4,14.58,78.49,3792.99,6809.95,1528.18,593.09,55.91,518.31,3953.53,451.38,303.32,935.01,626.43,68898.66918679938,26244.42553588098,21093.902789738917,5,True,True,True,True
27035,5150.16,7,42.88,103,48.01,7,40.47,10,39.68,5,9.98,4,32.12,97.44,3192.05,5716.22,540.77,259.61,173.28,141.49,2302.44,827.75,481.24,846.11,794.45,148118.17449648256,26898.80403350204,23531.32639572596,5,True,True,True,True
27047,7040.81,11,23.14,116,8.82,8,31.6,20,41.55,8,41.33,5,45.02,141.53,1773.96,4228.18,604.56,213.38,76.66,597.87,3832.36,421.72,859.63,2219.01,1951.01,113615.7098629046,28046.570347503737,21478.605594898272,5,True,True,True,True
27055,10217.75,2,46.21,111,19.49,12,24.17,19,29.31,8,25.87,5,14.15,347.63,2278.97,2829.38,1085.65,540.52,176.91,330.15,1365.59,1204.0,232.62,1919.97,1739.44,58046.662213245974,27124.056704738257,22624.204128443293,5,True,True,True,True
27032,5136.63,10,11.19,62,15.17,10,19.86,12,36.02,2,41.65,5,46.42,80.86,4253.53,3387.74,1400.63,420.68,159.3,177.75,2795.31,726.31,931.8,806.26,1490.18,129050.78842890938,36838.774584236045,32618.16392850672,5,True,True,True,True
27060,13941.13,9,25.68,35,44.53,5,36.01,7,15.25,10,39.86,5,9.07,163.42,1540.82,2259.66,965.1,505.32,134.75,152.56,966.12,868.39,894.49,1810.73,2125.4,35610.33609185211,25490.646237060242,20094.724412453757,5,True,True,True,True
27022,4530.54,5,42.48,43,28.87,6,11.3,6,45.7,3,30.37,2,43.95,369.86,4284.89,8568.35,1613.89,495.5,63.52,187.09,1339.36,271.32,938.72,978.59,523.26,139331.60578418808,40400.38670680393,35921.62921920842,5,True,True,True,True
27058,9741.21,11,25.57,81,14.15,9,42.51,8,46.61,6,25.84,2,35.74,261.7,1161.55,2546.33,1861.28,434.27,62.02,430.39,3128.5,861.09,454.09,1580.85,1859.04,81731.93426672267,26770.310661035146,21062.12557365827,5,True,True,True,True
27057,11000.55,6,19.08,122,13.43,3,49.64,9,15.06,10,49.82,5,47.34,84.67,2832.3,4803.76,1000.1,501.32,106.26,628.79,3773.8,523.19,558.26,1408.72,1476.16,73727.61417171298,27922.721518599872,23994.732839078064,5,True,True,True,True
27064,11810.86,8,20.05,90,24.45,5,13.08,5,22.0,8,23.04,2,20.9,203.79,1703.28,4433.45,787.22,180.36,56.81,339.9,2138.48,1312.04,749.76,1154.41,1558.61,34816.17518265422,26110.257762417987,20999.930343529268,5,True,True,True,True
27066,13577.77,10,26.17,106,46.06,7,27.05,3,37.96,8,22.97,1,8.81,145.44,3426.88,2215.01,891.53,339.95,243.32,336.24,2442.36,628.31,746.56,1036.88,714.01,44260.142694050664,25521.532212628772,19877.04900727684,5,True,True,True,True
27065,12287.85,7,19.23,104,30.44,7,18.28,18,14.24,10,15.48,1,28.42,330.77,2827.3,5629.78,897.0,252.4,221.71,169.12,4322.85,808.23,576.04,1324.41,1703.69,41891.25645146872,29356.657045628508,23253.493402388845,5,True,True,True,True
27054,10205.41,2,27.52,81,34.2,8,21.88,13,15.05,9,15.71,2,22.02,306.22,1834.96,3738.37,1572.61,329.17,72.09,331.79,3036.41,1029.96,894.15,1332.05,1885.93,50172.74510215148,39656.365623734,35980.797135644025,7,True,True,True,True
27061,7946.72,8,49.88,105,11.61,8,42.4,17,20.99,7,49.31,5,8.6,258.71,3098.06,2002.79,564.11,312.94,242.45,499.71,1557.73,375.62,464.0,2169.87,2012.11,100717.03251349294,26544.225208454027,20839.741536282272,5,True,True,True,True
27067,9832.97,5,26.73,79,30.32,12,27.13,11,14.57,5,17.51,4,15.57,128.22,2342.85,2504.65,938.0,506.3,199.3,484.65,3128.88,1276.03,774.62,1090.86,2234.99,53511.816916526106,27911.263494515017,22675.2222581553,5,True,True,True,True
27071,14042.08,9,23.89,30,42.46,10,26.65,5,22.41,5,41.98,2,34.63,163.26,3740.15,8762.69,581.61,564.11,182.17,186.07,1854.61,944.48,299.39,1751.57,655.11,50431.578667418325,27823.243378306535,21275.328743432303,5,True,True,True,True
27063,11292.9,2,48.99,55,38.82,7,46.62,5,20.52,7,41.34,5,8.02,144.43,2347.71,5299.46,1398.14,655.34,256.32,178.37,3829.56,1391.03,217.51,1106.68,1080.24,83930.33182769676,45115.358872135555,41467.98393800184,5,True,True,True,True
27068,10147.25,5,26.82,85,13.26,3,13.67,16,17.31,9,15.37,3,25.29,258.13,1750.87,6060.55,1464.65,477.01,281.94,428.85,2607.22,1362.05,203.3,1213.53,872.62,41113.89714648598,26250.25260918961,22506.857003117882,5,True,True,True,True
27070,13724.83,7,15.4,79,30.75,10,21.18,19,44.93,9,11.38,3,31.03,63.75,4372.86,7915.92,1115.18,621.32,182.47,311.05,3247.22,1322.49,723.56,582.04,737.63,51182.4785160605,27421.380481309927,21451.021086695033,5,True,True,True,True
27069,8202.53,5,48.86,85,24.65,4,41.99,16,38.68,6,45.1,5,29.38,199.74,1492.33,6891.37,852.76,609.56,286.58,674.02,1764.13,504.12,256.29,989.79,1739.37,85812.19260902656,24575.801402726727,20199.214679539036,5,True,True,True,True
27072,9272.03,10,13.41,72,26.84,10,24.44,7,33.74,4,33.45,1,8.62,103.16,1169.24,1582.13,1053.32,356.12,286.5,408.17,869.06,701.21,980.26,1291.47,1002.28,43086.18237224966,24091.1869106682,20561.884685344896,5,True,True,True,True
27074,14183.06,4,18.58,100,43.26,2,14.71,9,37.84,9,44.21,5,13.48,334.95,1032.9,6762.1,446.19,134.02,120.94,340.41,2537.95,1344.51,906.0,1348.74,400.85,40257.60882607186,26188.304205521246,21982.07155373773,5,True,True,True,True
27080,11889.48,12,37.93,67,19.37,11,25.57,6,36.81,3,46.59,5,30.95,184.67,2371.88,7477.58,1892.0,254.5,253.02,604.09,1508.6,310.45,788.51,1434.96,944.28,61426.33097198093,25651.207101112108,20053.06598115944,5,True,True,True,True
27078,13514.89,3,32.54,24,32.57,3,29.77,12,47.47,5,32.28,3,27.39,248.66,1352.83,1706.55,1580.34,344.62,226.38,378.33,2729.19,1282.11,503.16,756.74,2230.92,58378.31255784918,26568.207898657594,22578.81483902269,5,True,True,True,True
27073,7886.46,11,45.17,67,35.86,4,36.86,13,40.88,7,21.65,1,23.82,236.16,1854.37,4103.78,591.42,150.04,127.68,742.24,2767.17,1412.64,281.74,898.49,411.63,93534.5684981975,25287.90279668825,21754.297950721033,5,True,True,True,True
27059,8038.13,11,12.78,105,24.27,4,21.89,18,41.0,4,44.27,1,22.09,62.73,2600.25,4635.12,950.75,556.97,212.2,675.36,1606.9,382.39,668.23,1247.85,1980.5,71931.94044153165,35094.2912307449,30905.959341439044,8,True,True,True,True
27081,9524.13,7,14.04,46,24.89,12,33.32,9,36.0,6,12.51,2,49.53,344.7,3884.43,3128.79,1526.96,273.03,161.44,532.11,1855.4,918.72,336.8,1045.16,2278.87,79573.11767864988,27566.312295375556,22008.06520437949,5,True,True,True,True
27082,14380.4,12,37.68,56,39.39,2,15.58,3,26.11,2,9.06,1,30.83,226.72,2165.81,6212.11,1635.17,588.32,209.57,480.85,3801.51,343.78,629.11,1449.04,1104.1,45841.27630801577,29255.384238625404,24032.694343721043,5,True,True,True,True
27076,7876.62,5,14.57,47,29.58,8,40.74,5,32.04,9,17.75,4,14.02,214.92,2609.8,4467.88,1504.77,306.34,60.37,265.48,1668.64,1117.32,257.33,396.75,960.3,71552.25657636952,26332.074603013345,22239.19456261677,5,True,True,True,True
27085,13676.75,5,47.91,97,21.49,11,26.92,5,46.48,10,32.93,3,14.53,311.24,1947.65,4196.03,1042.09,189.34,161.17,525.06,3823.44,1198.85,161.84,1543.4,1904.54,69980.5479545866,28235.107307665727,22206.63407468657,5,True,True,True,True
27062,6080.19,8,9.02,62,21.51,4,22.53,14,8.97,3,44.43,5,37.49,298.93,2603.58,5651.03,1624.74,553.23,174.59,433.88,3263.92,634.36,801.66,1643.39,1546.46,90405.86491740176,36206.68244323606,32761.61567726521,5,True,True,True,True
27075,8482.56,3,25.76,117,38.19,7,10.77,11,29.84,8,28.37,4,49.75,289.22,1248.72,6059.6,958.06,236.05,204.42,569.83,3501.19,1201.7,221.95,1638.75,1718.15,79726.86432851825,38821.68841419713,34262.72467984304,5,True,True,True,True
27083,10499.76,4,30.4,101,29.33,7,27.59,4,44.35,10,41.63,5,11.08,207.67,3388.24,8295.44,1470.95,483.96,168.44,673.69,4448.67,1448.57,995.13,508.25,1116.72,96097.47369621955,34290.75870802892,28046.60099050657,5,True,True,True,True
27087,12359.8,6,24.71,91,46.49,7,23.31,20,45.31,5,34.16,3,28.56,332.9,3151.41,4413.01,1923.82,149.8,270.13,494.69,1169.33,283.64,763.79,1808.92,870.86,58260.876241162885,25694.730239679717,19823.74065592279,5,True,True,True,True
27093,14361.71,11,32.92,37,49.4,6,8.84,6,9.28,7,49.14,3,42.83,153.81,3262.9,4671.3,388.96,261.44,227.73,493.94,2428.51,1472.06,261.19,394.5,577.92,29866.118420899915,25358.551433839333,21348.19112459629,5,True,True,True,True
27092,11341.04,11,19.52,114,8.56,7,39.23,18,49.71,5,38.61,1,48.91,111.91,4265.44,4741.15,1691.9,327.17,159.39,674.65,1507.34,993.24,174.78,1452.48,2165.43,91649.96577494036,32363.256984877145,26910.265266972354,5,True,True,True,True
27090,11321.16,8,9.99,101,24.73,2,25.54,12,38.62,5,11.28,5,44.85,355.91,3485.8,5504.88,1857.06,277.6,67.52,208.81,3405.42,1349.99,520.75,1071.22,1342.04,62026.598943344274,41704.344519600585,38358.39646593914,5,True,True,True,True
26960,8159.58,5,25.74,103,29.01,2,39.16,4,10.61,6,16.97,4,23.99,372.84,3833.33,4779.32,379.29,250.87,83.8,432.44,3095.1,1501.03,479.26,695.33,2109.54,82528.64692254059,73585.41528971461,70765.17797995835,31,True,True,True,True
27084,11530.69,11,18.31,92,23.68,2,30.65,6,25.68,5,35.89,3,49.53,322.49,3799.47,6560.11,1879.24,575.48,183.04,609.21,4210.93,1444.68,593.08,626.48,479.77,68096.33799574854,43077.086639412126,39336.05128992896,9,True,True,True,True
27091,5958.04,10,36.95,112,37.84,7,25.12,13,36.22,9,41.42,4,32.53,185.72,2397.87,5732.09,1562.69,443.28,92.1,703.15,2405.31,1423.2,451.81,1586.99,1526.21,148010.26036251948,27464.421908260083,22620.185205414036,5,True,True,True,True
27097,13450.15,12,16.71,65,12.5,3,29.53,7,46.96,10,34.24,5,17.28,112.83,1294.07,5591.1,1231.03,361.5,66.8,432.13,4461.99,1017.03,692.02,946.75,432.28,48247.501830642854,26318.618268713064,20615.086940769666,5,True,True,True,True
27079,6049.4,6,41.58,103,12.29,2,35.48,14,20.06,9,15.32,5,23.3,95.95,1333.69,5088.79,848.79,310.82,236.7,473.56,1510.44,366.34,786.94,2266.7,1540.74,75956.99488684954,30749.957671724027,27582.880566646818,8,True,True,True,True
27095,7208.0,11,42.79,123,36.25,9,33.01,9,44.64,8,46.98,3,43.05,314.88,2130.3,1658.79,1512.03,119.59,91.75,669.1,1788.55,1279.9,937.52,1398.27,1265.24,127550.88865689337,26623.247995857637,21377.99686766431,5,True,True,True,True
27088,4619.43,11,22.06,95,29.11,11,33.32,18,39.38,9,35.48,2,32.62,248.94,2630.55,8082.56,535.5,396.75,73.99,565.28,825.46,1206.72,989.96,2115.7,1828.17,165355.09279645915,33067.816361226316,27590.35014141321,5,True,True,True,True
27086,6544.3,9,38.5,112,25.16,6,31.99,13,39.96,8,17.7,5,41.94,270.75,4250.33,4899.39,1412.1,266.77,283.11,609.87,3318.96,1369.1,591.36,1992.05,983.34,156820.27219566604,34661.9754568666,29436.02605569467,6,True,True,True,True
25740,3847.38,3,17.92,114,21.08,11,21.95,20,14.47,2,15.27,5,20.34,240.25,2628.5,7080.11,708.5,412.46,123.67,702.37,3003.75,906.82,940.49,474.85,1427.84,106077.1329413759,145870.7211930673,145368.91243429595,75,False,False,True,False
27040,6889.43,7,33.32,81,11.06,7,25.72,10,48.82,7,29.61,1,34.42,113.52,3424.56,6087.34,1456.19,172.58,74.9,654.52,1337.89,1214.8,845.63,1886.56,2184.06,126869.29346197192,46216.897295162365,40678.445800505346,19,True,True,True,True
27101,9343.34,5,16.52,22,13.0,8,33.81,19,48.52,8,34.98,5,39.78,109.4,1357.28,3331.94,748.32,273.05,247.9,516.77,3004.91,924.2,691.06,1143.14,1972.01,70534.47459510845,26820.82936309251,21954.2495649999,5,True,True,True,True
27098,9271.23,6,26.05,55,13.07,5,35.0,18,13.64,4,27.73,4,49.15,302.9,3138.87,3331.68,1403.83,307.3,205.71,607.48,3766.83,600.08,618.83,1085.7,1903.28,80182.77735148699,27782.39617310969,23250.234366579818,5,True,True,True,True
